movie_ID,director,top_actors
158884,Hannah Fidell,"Lindsay Burdge, Will Brittain, Jennifer Prediger"
587272,Santiago Segura,"Santiago Segura, Toni Acosta, Martina D’Antiochia"
51822,Fernando Sariñana,"Luis Fernando Peña, Martha Higareda, Ximena Sariñana"
482036,Gi Dae-ho,"Baek Se-ri, Park Do-jin, Sang Woo"
9654,F. Gary Gray,"Mark Wahlberg, Charlize Theron, Edward Norton"
21724,Damien Dante Wayans,"Shoshana Bush, Damon Wayans Jr., Essence Atkins"
2024,Roland Emmerich,"Mel Gibson, Heath Ledger, Joely Richardson"
1307178,Sean Wilkie,"Jennifer Byrne, Matt McClure, Chris Somerville"
590995,Zoe Lister-Jones,"Cailee Spaeny, Lovie Simone, Gideon Adlon"
50348,Brad Furman,"Matthew McConaughey, Ryan Phillippe, William H. Macy"
653851,J.D. Dillard,"Jonathan Majors, Glen Powell, Christina Jackson"
10908,John G. Avildsen,"Jean-Claude Van Damme, Pat Morita, Danny Trejo"
10204,Frank Coraci,"Jackie Chan, Steve Coogan, Cécile de France"
870358,Mike Roth,"Yonas Kibreab, Luke Wilson, James Cromwell"
1231574,Tomotaka Shibayama,"Kensho Ono, Miyu Tomita, Shintaro Asanuma"
558,Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco"
587,Tim Burton,"Ewan McGregor, Albert Finney, Billy Crudup"
532639,Robert Zemeckis,"Joseph Gordon-Levitt, Tom Hanks, Benjamin Evan Ainsworth"
521777,Gene Stupnitsky,"Jacob Tremblay, Keith L. Williams, Brady Noon"
20453,Rajkumar Hirani,"Aamir Khan, R. Madhavan, Sharman Joshi"
1076708,Laurent Bouzereau,"John Williams, Steven Spielberg, J.J. Abrams"
16781,Tyler Perry,"Tyler Perry, Rochelle Aytes, Lisa Arrindell"
416477,Michael Showalter,"Kumail Nanjiani, Zoe Kazan, Holly Hunter"
419639,Michael J. Gallagher,"Logan Paul, Peyton List, Lia Marie Johnson"
200085,Kim Sung-soo,"Jang Hyuk, Soo Ae, Park Min-ha"
414419,Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox"
16563,Stanley Donen,"Jane Powell, Howard Keel, Jeff Richards"
391423,Yoo Seung-taek,"Kim Seung-wook, Han Seol-hwa, Heo Yoon-joo"
212778,Jon Favreau,"Jon Favreau, John Leguizamo, Bobby Cannavale"
356085,Naoyuki Tomomatsu,"Meguri, Yui Aikawa, Asami"
672582,Alexandre Bustillo,"James Jagger, Camille Rowe, Eric Savin"
201088,Michael Mann,"Chris Hemsworth, Tang Wei, Leehom Wang"
419743,Sebastián Lelio,"Rachel Weisz, Rachel McAdams, Alessandro Nivola"
41498,Munehisa Sakai,"Mayumi Tanaka, Kazuya Nakai, Akemi Okamura"
999582,Pamela Adlon,"Ilana Glazer, Michelle Buteau, John Carroll Lynch"
2268,Chris Weitz,"Nicole Kidman, Daniel Craig, Dakota Blue Richards"
12159,Vincent Ward,"Robin Williams, Cuba Gooding Jr., Annabella Sciorra"
313297,Travis Knight,"Art Parkinson, Charlize Theron, Brenda Vaccaro"
800939,Ol Parker,"Julia Roberts, George Clooney, Kaitlyn Dever"
25278,Takahiro Imamura,"Mayumi Tanaka, Kazuya Nakai, Akemi Okamura"
1791,Michael Haneke,"Isabelle Huppert, Annie Girardot, Benoît Magimel"
845659,Castille Landon,"Kiana Madeira, Ross Butler, Matthew Noszka"
1361132,Panta Mosleh,"Anuja Joshi, Benjamin Hollingsworth, Michele Scarabelli"
429351,Nicolai Fuglsig,"Chris Hemsworth, Michael Shannon, Michael Peña"
523139,Vincenzo Natali,"Laysla De Oliveira, Harrison Gilbertson, Avery Whitted"
283322,Toa Fraser,"James Rolleston, Lawrence Makoare, Te Kohe Tuhaka"
1150537,Kerry Shawcross,"Troy Baker, Travis Willingham, Laura Bailey"
9594,Sheldon Lettich,"Jean-Claude Van Damme, Geoffrey Lewis, Alonna Shaw"
1034062,Ethan Spaulding,"Joel McHale, Jennifer Grey, Dusan Brown"
24929,Ken Wiederhorn,"Michael Kenworthy, Thor Van Lingen, Jason Hogan"
512196,Christopher Landon,"Jessica Rothe, Israel Broussard, Ruby Modine"
1600,Krzysztof Kieślowski,"Irène Jacob, Halina Gryglaszewska, Philippe Volter"
9473,Trey Parker,"Trey Parker, Matt Stone, Mary Kay Bergman"
6637,Jon Turteltaub,"Nicolas Cage, Diane Kruger, Justin Bartha"
253376,Alfredo Montero,"Marta Castellote, Xoel Fernández, Eva García-Vacas"
184346,Scott Derrickson,"Eric Bana, Olivia Munn, Edgar Ramírez"
16562,Paul Michael Glaser,"D. B. Sweeney, Moira Kelly, Roy Dotrice"
62214,Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau"
1092,Carol Reed,"Joseph Cotten, Alida Valli, Trevor Howard"
989672,Valérie Donzelli,"Virginie Efira, Melvil Poupaud, Dominique Reymond"
39100,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka"
399361,J.C. Chandor,"Ben Affleck, Oscar Isaac, Charlie Hunnam"
172,William Shatner,"William Shatner, Leonard Nimoy, DeForest Kelley"
647250,Peter Atencio,"Bert Kreischer, Mark Hamill, Jimmy Tatro"
9387,John Milius,"Arnold Schwarzenegger, James Earl Jones, Max von Sydow"
1302788,Vicente Bonet,"Marina Varem, David Parra, Alfredo Alba de Luz"
347200,Kazuki Akane,"Miyu Irino, Maaya Sakamoto, Satoshi Hino"
114955,Paul Hoen,"Tyler James Williams, Coco Jones, Trevor Jackson"
517093,Andrey Volgin,"Anton Pampushnyy, Gosha Kutsenko, Miloš Biković"
25468,Louis Malle,"Wallace Shawn, Andre Gregory, Jean Lenauer"
523607,Bradley Cooper,"Carey Mulligan, Bradley Cooper, Matt Bomer"
8274,Steve Rash,"Tad Hilgenbrink, Arielle Kebbel, Jason Earles"
765,Sam Raimi,"Bruce Campbell, Sarah Berry, Dan Hicks"
619730,Olivia Wilde,"Florence Pugh, Harry Styles, Chris Pine"
160588,Woody Allen,"Cate Blanchett, Sally Hawkins, Alec Baldwin"
9679,Dominic Sena,"Nicolas Cage, Angelina Jolie, Giovanni Ribisi"
638974,Jeremy Garelick,"Adam Sandler, Jennifer Aniston, Mark Strong"
500664,Leigh Whannell,"Logan Marshall-Green, Betty Gabriel, Harrison Gilbertson"
24795,William Dear,"Danny Glover, Tony Danza, Brenda Fricker"
49527,Asger Leth,"Sam Worthington, Elizabeth Banks, Jamie Bell"
25842,Edwin L. Marin,"Reginald Owen, Gene Lockhart, Terry Kilburn"
591120,Kim Joung-hoon,"Kang Ha-neul, Han Hyo-joo, Lee Kwang-soo"
26542,Charles A. Nichols,"Henry Corden, Mel Blanc, Jean Vander Pyl"
288985,Roberto Mauri,"Carmen Russo, Cintia Lodetti, Vassili Karis"
848932,,"Shag Deng, Xiong Su Yi"
9316,Prachya Pinkaew,"Tony Jaa, Petchtai Wongkamlao, Patrarin Punyanutatam"
7508,Aamir Khan,"Darsheel Safary, Tisca Chopra, Vipin Sharma"
380,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino"
11344,Kim Jee-woon,"Lee Byung-hun, Kim Yeong-cheol, Shin Min-a"
14424,Daniel Waters,"Simon Baker, Winona Ryder, Julie Bowen"
2118,Curtis Hanson,"Guy Pearce, Russell Crowe, Kevin Spacey"
11522,Howard Deutch,"Molly Ringwald, Harry Dean Stanton, Jon Cryer"
709631,Samuel Bodin,"Lizzy Caplan, Antony Starr, Cleopatra Coleman"
135348,Vilgot Sjöman,"Kjell Bergqvist, Lickå Sjöman, Halvar Björk"
395,Paul W. S. Anderson,"Sanaa Lathan, Lance Henriksen, Ian Whyte"
168903,Owen Hurley,"Kelly Sheridan, Katie Crown, Ali Liebert"
164457,Scott Cooper,"Christian Bale, Zoe Saldaña, Woody Harrelson"
157849,Anton Corbijn,"Philip Seymour Hoffman, Willem Dafoe, Robin Wright"
13382,Larry Roemer,"Burl Ives, Billie Mae Richards, Larry D. Mann"
280092,Leigh Whannell,"Stefanie Scott, Lin Shaye, Dermot Mulroney"
817,Jay Roach,"Mike Myers, Heather Graham, Michael York"
10216,Peter Medak,"Michael Madsen, Natasha Henstridge, Marg Helgenberger"
115210,Conor McMahon,"Ross Noble, Tommy Knight, Gemma-Leah Devereux"
16535,Jean Negulesco,"Clifton Webb, Barbara Stanwyck, Robert Wagner"
473033,Benny Safdie,"Adam Sandler, LaKeith Stanfield, Julia Fox"
18126,Peter Chelsom,"Miley Cyrus, Billy Ray Cyrus, Emily Osment"
17710,Tuck Tucker,"Spencer Klein, Francesca Marie Smith, Jamil Walker Smith"
417830,David Bowers,"Jason Ian Drucker, Alicia Silverstone, Tom Everett Scott"
503346,Luke Sparke,"Dan Ewing, Temuera Morrison, Stephanie Jacobsen"
715287,Lee Dong-Joon,"Lee Soo, Tae Hee, James"
522241,Dominic Cooke,"Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan"
347626,Mark Waters,"Addison Rae, Tanner Buchanan, Madison Pettis"
567,Alfred Hitchcock,"James Stewart, Grace Kelly, Wendell Corey"
88212,Kevin Deters,"Sarah Chalke, Dave Foley, Derek Richardson"
16290,Jeff Tremaine,"Johnny Knoxville, Bam Margera, Ryan Dunn"
634,Sharon Maguire,"Renée Zellweger, Colin Firth, Hugh Grant"
167666,Steve Ball,"Kate Higgins, Laura Bailey, Salli Saffioti"
881,Rob Reiner,"Tom Cruise, Jack Nicholson, Demi Moore"
501170,Mike Flanagan,"Ewan McGregor, Kyliegh Curran, Rebecca Ferguson"
26505,Luc Besson,"Freddie Highmore, Mia Farrow, Logan Miller"
169209,Dito Montiel,"Liam Hemsworth, Dwayne Johnson, Emma Roberts"
1108566,Philippe Lacôte,"Richard Madden, Joseph Gordon-Levitt, Shailene Woodley"
410119,Ho Fan,"Cheng Yuen-Man, Chung-Sing Choh, Choh Chung-Sing"
123,Ralph Bakshi,"Christopher Guard, William Squire, Michael Scholes"
1160195,Gustavo Loza,"Silverio Palacios, Ricardo Abarca, Isabel Burr"
1713,Spike Lee,"Wesley Snipes, Annabella Sciorra, Spike Lee"
269,Jean-Luc Godard,"Jean-Paul Belmondo, Jean Seberg, Daniel Boulanger"
79871,Roman Cheung,"Loletta Lee Lai-Chun, Terrence Fok, Kai-Chung Mak"
1115009,Richard Ramsey,"Joel Smallbone, Daisy Betts, Kirrilee Berger"
186992,Alain Guiraudie,"Pierre Deladonchamps, Christophe Paou, Patrick d'Assumçao"
1152368,Serik Beyseu,"Angelina Pakhomova, Viktor Mikhailov, Polina Davydova"
17124,Jay Lowi,"Serah D'Laine, Sandra McCoy, Brad Johnson"
1248529,Pau Teixidor,"Sofía Milán, María Vázquez, Celia Lopera Gonzales"
1326059,Andrés Baiz,"Juanes, Alejandro Speitzer, Alberto Guerra"
17339,Guy Hamilton,"Robert Shaw, Harrison Ford, Barbara Bach"
11583,Michael Crichton,"Sean Connery, Donald Sutherland, Lesley-Anne Down"
976584,Jeymes Samuel,"LaKeith Stanfield, Omar Sy, RJ Cyler"
1191610,Marcos Carnevale,"Nicolás Furtado, Nancy Dupláa, Soledad Villamil"
24803,Nora Ephron,"Meryl Streep, Amy Adams, Stanley Tucci"
8009,Russell Mulcahy,"Christopher Lambert, Roxanne Hart, Clancy Brown"
17281,Vincente Minnelli,"Leslie Caron, Maurice Chevalier, Louis Jourdan"
10634,F. Gary Gray,"Ice Cube, Chris Tucker, Nia Long"
25518,Coline Serreau,"Coline Serreau, Vincent Lindon, James Thierrée"
94365,Tom Six,"Dieter Laser, Bree Olson, Eric Roberts"
868985,Luis Estrada,"Damián Alcázar, Alfonso Herrera, Joaquín Cosío"
9477,Antoine Fuqua,"Clive Owen, Ioan Gruffudd, Keira Knightley"
1038263,Pablo Larraín,"Angelina Jolie, Pierfrancesco Favino, Alba Rohrwacher"
16921,Adam Gierasch,"Robert Patrick, Jessica Lowndes, Jenette Goldstein"
248574,Kyle Newman,"Hailee Steinfeld, Sophie Turner, Jessica Alba"
9437,Gary Fleder,"Morgan Freeman, Ashley Judd, Cary Elwes"
1155739,Deniz Enyüksek,"Derya Pınar Ak, Ahmet Haktan Zavlak, Cavit Çetin Güner"
664341,William Oldroyd,"Thomasin McKenzie, Anne Hathaway, Shea Whigham"
11549,Don Siegel,"Kevin McCarthy, Dana Wynter, King Donovan"
2405,Roger Young,"Ben Kingsley, Paul Mercurio, Dominique Sanda"
864370,Kevin Ko,"Ina Tsai, Ven Kao, Sin-Ting Huang"
1112637,Gabriele Salvatores,"Pierfrancesco Favino, Dea Lanzaro, Antonio Guerra"
1087421,Fernando García-Ruiz Rubio,"Roberto Álamo, Malena Alterio, Jordi Sánchez"
45612,Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga"
12093,Lukas Moodysson,"Oksana Akinshina, Artyom Bogucharsky, Ljubov Agapova"
1034940,Julien Royal,"Nassim Lyes, Zoé Marchal, Adrien Essamir"
602147,Vaughn Stein,"Lily Collins, Simon Pegg, Connie Nielsen"
503919,Robert Eggers,"Robert Pattinson, Willem Dafoe, Valeriia Karaman"
10947,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale"
220289,James Ward Byrkit,"Emily Baldoni, Maury Sterling, Nicholas Brendon"
682,Guy Hamilton,"Roger Moore, Christopher Lee, Britt Ekland"
41180,Eric Laneuville,"Jennifer Love Hewitt, Teddy Sears, Sonja Bennett"
59860,Thomas Bezucha,"Selena Gomez, Katie Cassidy, Leighton Meester"
339259,Cédric Jimenez,"Jason Clarke, Rosamund Pike, Jack O'Connell"
88,Emile Ardolino,"Jennifer Grey, Patrick Swayze, Jerry Orbach"
968870,Tomoya Takahashi,"Kotono Mitsuishi, Kenji Nojima, Misato Fukuen"
1566,Bernhard Wicki,"Folker Bohnet, Fritz Wepper, Michael Hinz"
522212,Destin Daniel Cretton,"Michael B. Jordan, Brie Larson, Jamie Foxx"
242224,Jennifer Kent,"Essie Davis, Noah Wiseman, Hayley McElhinney"
85877,Cash Chin Man-Kei,"Akiho Yoshizawa, Monna Lam, Wu Qing-Qing"
16222,David Raynr,"Jodi Lyn O'Keefe, Shane West, Marla Sokoloff"
923,George A. Romero,"David Emge, Ken Foree, Scott H. Reiniger"
1028725,Liu Binjie,"Miya Muqi, Li Mingxuan, Liu Beige"
162092,Tsutomu Shibayama,"Nobuyo Oyama, Noriko Ohara, Michiko Nomura"
45269,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter"
91586,James Wan,"Patrick Wilson, Rose Byrne, Lin Shaye"
15403,Scooter Tidwell,"Tara Strong, Meagan Moore, Paul Eiding"
51162,Stephen J. Anderson,"Jim Cummings, Bud Luckey, Craig Ferguson"
413114,Francesc Bellmunt,"Juanjo Puigcorbé, Alicia Orozco, Ricard Borràs"
32985,M.J. Bassett,"James Purefoy, Pete Postlethwaite, Alice Krige"
481836,Lee Do-si,"Baek Se-ri, Song In-ho, Lee Yoo-chan"
829280,Harry Bradbeer,"Millie Bobby Brown, Henry Cavill, David Thewlis"
516806,Tanel Toom,"Kate Bosworth, Lucien Laviscount, Martin McCann"
1025802,Hannes Hirsch,"Lorenz Hochhuth, Cino Djavid, Gustav Schmidt"
39101,Daisuke Nishio,"Masako Nozawa, Mayumi Tanaka, Hirotaka Suzuoki"
568,Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon"
419446,Hernán Belón,"Leonardo Sbaraglia, Eva De Dominici, Erica Bianchi"
1385524,Christopher Novabos,"Allison Smith, Rash Flores, Arah Alonzo"
1385485,Taika Waititi,"Solomon Horta, Solaya Sang, Samuel Fernandez"
16763,Louis Morneau,"Nicki Aycox, Nick Zano, Kyle Schmid"
1058694,Christopher Zalla,"Eugenio Derbez, Daniel Haddad, Jennifer Trejo"
15016,Owen Hurley,"Kelly Sheridan, Mark Hildreth, Kelsey Grammer"
736790,Jonás Cuarón,"Evan Whitten, Demián Bichir, Christian Slater"
56386,Sergio Garrone,"Mircha Carven, Paola Corazzi, Giorgio Cerioni"
179826,Stephen Sommers,"Anton Yelchin, Addison Timlin, Willem Dafoe"
595743,Magnus Martens,"Sam Heughan, Ruby Rose, Andy Serkis"
1050922,Udayakantha Warnasuriya,"Isuru Lokuhettiarachchi, Chulakshi Ranathunga, Charith Abeysinghe"
840069,Fyodor Bondarchuk,"Irina Starshenbaum, Rinal Mukhametov, Oleg Menshikov"
249,Danny DeVito,"Michael Douglas, Kathleen Turner, Danny DeVito"
149870,Hayao Miyazaki,"Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto"
8055,Stephen Daldry,"Kate Winslet, Ralph Fiennes, David Kross"
2604,Oliver Stone,"Tom Cruise, Raymond J. Barry, Caroline Kava"
1696,Rob Zombie,"Sid Haig, Bill Moseley, Sheri Moon Zombie"
239,Billy Wilder,"Tony Curtis, Jack Lemmon, Marilyn Monroe"
964980,Ben Affleck,"Matt Damon, Ben Affleck, Jason Bateman"
491418,Sean Anders,"Mark Wahlberg, Rose Byrne, Allyn Rachel"
298250,Michael Spierig,"Matt Passmore, Tobin Bell, Callum Keith Rennie"
8982,Prachya Pinkaew,"Tony Jaa, Petchtai Wongkamlao, Bongkoj Khongmalai"
537971,Oriol Colomar,"Aya Wolf, Oriol Colomar"
524369,Alan Taylor,"Alessandro Nivola, Leslie Odom Jr., Michael Gandolfini"
961484,Brian Goodman,"Gerard Butler, Jaimie Alexander, Russell Hornsby"
14,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch"
590706,Dimitri Logothetis,"Alain Moussi, Nicolas Cage, Tony Jaa"
525,John Landis,"Dan Aykroyd, John Belushi, James Brown"
980078,Rhys Frake-Waterfield,"Craig David Dowsett, Chris Cordell, Nikolai Leon"
11426,Fred Zinnemann,"Burt Lancaster, Montgomery Clift, Deborah Kerr"
1553,Jacques Audiard,"Romain Duris, Niels Arestrup, Jonathan Zaccaï"
994108,Andrew Haigh,"Andrew Scott, Paul Mescal, Carter John Grout"
15515,Nathan Juran,"Kerwin Mathews, Kathryn Grant, Torin Thatcher"
23202,Michael Dougherty,"Brian Cox, Quinn Lord, Anna Paquin"
16633,Jeannot Szwarc,"Christopher Reeve, Jane Seymour, Christopher Plummer"
45722,Eliseo Subiela,"Leandro Stivelman, Antonella Costa, Hugo Arana"
847,Ron Howard,"Warwick Davis, Val Kilmer, Joanne Whalley"
522927,John Michael McDonagh,"Ralph Fiennes, Jessica Chastain, Matt Smith"
77321,Elwood Perez,"Sarsi Emmanuelle, Maria Isabel Lopez, Myra Manibog"
4977,Satoshi Kon,"Megumi Hayashibara, Tohru Emori, Katsunosuke Hori"
942881,Keiichi Hara,"Ami Touma, Mana Ashida, Yuki Kaji"
844416,Parker Phillips,"Aaron Eckhart, Bella Thorne, Marianne Jean-Baptiste"
17443,Norman Jewison,"Al Pacino, Jack Warden, John Forsythe"
5176,James Mangold,"Russell Crowe, Christian Bale, Peter Fonda"
446021,Drew Goddard,"Jeff Bridges, Cynthia Erivo, Lewis Pullman"
22824,Olatunde Osunsanmi,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim"
11400,Terrence Malick,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer"
171823,Naoyoshi Shiotani,"Atsushi Abe, Masumi Asano, Keiji Fujiwara"
11615,Alan Parker,"Kevin Spacey, Kate Winslet, Laura Linney"
636706,Johan Renck,"Adam Sandler, Paul Dano, Carey Mulligan"
49017,Gary Shore,"Luke Evans, Dominic Cooper, Sarah Gadon"
11012,Louis Malle,"Jeremy Irons, Juliette Binoche, Miranda Richardson"
34584,Wolfgang Petersen,"Noah Hathaway, Barret Oliver, Tami Stronach"
17234,Keiichi Hara,"Kazato Tomizawa, Takahiro Yokokawa, Naoki Tanaka"
1141202,Recai Karagöz,"Demet Özdemir, Şükrü Özyıldız, Atakan Çelik"
558915,Blitz Bazawule,"Fantasia Barrino, Taraji P. Henson, Danielle Brooks"
34480,Jon Harris,"Shauna Macdonald, Natalie Mendoza, Gavan O'Herlihy"
113594,Ben Stassen,"Kaitlyn Maher, Carter Hastings, Alan Shearman"
11414,Stanley Kramer,"Tony Curtis, Sidney Poitier, Theodore Bikel"
11631,Phyllida Lloyd,"Meryl Streep, Amanda Seyfried, Pierce Brosnan"
1056360,Cord Jefferson,"Jeffrey Wright, John Ortiz, Erika Alexander"
157834,Terry Gilliam,"Christoph Waltz, David Thewlis, Mélanie Thierry"
17100,Chris Thomson,"Timothy Busfield, Brenda Bakke, Aidan Devine"
531499,David Ayer,"Bobby Soto, Cinthya Carmona, George Lopez"
702454,Yoo Hae-jong,"Lee Eun-mi, Park Joo-bin, Yoon Taek-seung"
341006,Greg McLean,"John Gallagher Jr., Tony Goldwyn, Adria Arjona"
11281,Rick Rosenthal,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers"
64635,Len Wiseman,"Colin Farrell, Jessica Biel, Kate Beckinsale"
315011,Shinji Higuchi,"Hiroki Hasegawa, Yutaka Takenouchi, Satomi Ishihara"
17108,Kevin Chu,"Jay Chou, Charlene Choi Cheuk-Yin, Eric Tsang Chi-Wai"
9884,Andrew Davis,"Arnold Schwarzenegger, Francesca Neri, Elias Koteas"
980026,Nikolaj Arcel,"Mads Mikkelsen, Amanda Collin, Simon Bennebjerg"
185652,Shōgorō Nishimura,"Junko Mabuki, Miki Yamaji, Shinji Sekikawa"
852046,Romain Gavras,"Dali Benssalah, Anthony Bajon, Alexis Manenti"
441282,David Raymond,"Henry Cavill, Ben Kingsley, Alexandra Daddario"
10314,Robert Iscove,"Freddie Prinze Jr., Rachael Leigh Cook, Paul Walker"
252178,Yann Demange,"Jack O'Connell, Sean Harris, Paul Anderson"
83201,Raman Hui,"Antonio Banderas, Gilles Marini, Charlotte Newhouse"
506072,Zeek Earl,"Sophie Thatcher, Pedro Pascal, Jay Duplass"
1647,Roger Donaldson,"Colin Farrell, Al Pacino, Bridget Moynahan"
1352821,Onur Bilgetay,"Çağatay Ulusoy, Ebru Şahin, Şenay Gürler"
1022787,Madeline Sharafian,"Yonas Kibreab, Zoe Saldaña, Jameela Jamil"
399366,Sergio G. Sánchez,"George MacKay, Anya Taylor-Joy, Charlie Heaton"
68737,Sergei Bodrov,"Jeff Bridges, Julianne Moore, Ben Barnes"
1111966,Tony Dean Smith,"Leah Gibson, Jonathan Rhys Meyers, Anthony Konechny"
11499,Ron Howard,"Michael Sheen, Frank Langella, Kevin Bacon"
1234821,Gareth Edwards,"Scarlett Johansson, Mahershala Ali, Jonathan Bailey"
408647,Sam Liu,"Stuart Allan, Jake T. Austin, Taissa Farmiga"
921384,Boston McConnaughey,"Rachele Brooke Smith, K.C. Clyde, Corbin Allred"
387848,Kong Ja-kwan,"Kim Young-sam, Ah Ri, Kim Hae-jin"
58595,Rupert Sanders,"Kristen Stewart, Chris Hemsworth, Charlize Theron"
843847,David Frankel,"Bryan Cranston, Annette Bening, Rainn Wilson"
1102493,Tim Mielants,"Cillian Murphy, Emily Watson, Michelle Fairley"
541671,Len Wiseman,"Ana de Armas, Anjelica Huston, Gabriel Byrne"
11443,Albert Hughes,"Larenz Tate, Keith David, Chris Tucker"
458220,Fisher Stevens,"Justin Timberlake, Ryder Allen, Juno Temple"
11584,Fred Schepisi,"Steve Martin, Daryl Hannah, Rick Rossovich"
676547,Daniel Stamm,"Jacqueline Byers, Colin Salmon, Christian Navarro"
879,Steven Spielberg,"Dustin Hoffman, Robin Williams, Julia Roberts"
4435,Santosh Sivan,"Shah Rukh Khan, Kareena Kapoor Khan, Hrishitaa Bhatt"
632727,David Blue Garcia,"Sarah Yarkin, Elsie Fisher, Mark Burnham"
18707,Sammo Hung Kam-Bo,"Sammo Hung Kam-Bo, Richard Ng Yiu-Hon, Stanley Fung Shui-Fan"
627,Danny Boyle,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller"
2043,Lee Tamahori,"Morgan Freeman, Monica Potter, Michael Wincott"
491854,Randy Korompis,"Oka Antara, Rio Dewanto, Verdi Solaiman"
8247,Doug Liman,"Hayden Christensen, Jamie Bell, Samuel L. Jackson"
16211,Henry Hathaway,"John Wayne, Dean Martin, Martha Hyer"
1252890,Julu Martínez,"Iván Vigara, Valeria Sevillano Marín, Sergio Reifs"
8848,Roger Donaldson,"Jason Statham, Saffron Burrows, Stephen Campbell Moore"
1131751,Mara Eibl-Eibesfeldt,"Andrea Sawatzki, Litlhohonolofatso Litlhakayane, Ava Skuratowski"
831395,Daina Oniunas-Pusić,"Julia Louis-Dreyfus, Lola Petticrew, Arinzé Kene"
9482,Danny Cannon,"Sylvester Stallone, Diane Lane, Armand Assante"
1008640,Huang Yi,"Justin Cheung Kin-Sing, Ray Lui, Ricky Chan Po-Yuen"
496,Larry Charles,"Sacha Baron Cohen, Ken Davitian, Luenell"
18334,Satoru Ogura,
11456,Harold Becker,"John Travolta, Matt O'Leary, Vince Vaughn"
597922,Peter Farrelly,"Zac Efron, Russell Crowe, Kyle Allen"
896151,Steve McQueen,"Elliott Heffernan, Saoirse Ronan, Harris Dickinson"
16394,Saul Blinkoff,"Jim Cummings, Ken Sansom, Jimmy Bennett"
1228246,Emma Tammi,"Josh Hutcherson, Matthew Lillard, Piper Rubio"
282035,Alex Kurtzman,"Tom Cruise, Annabelle Wallis, Sofia Boutella"
7840,Roland Emmerich,"Steven Strait, Camilla Belle, Cliff Curtis"
734253,Om Raut,"Prabhas, Saif Ali Khan, Kriti Sanon"
455980,Jeff Tomsic,"Ed Helms, Jon Hamm, Jeremy Renner"
44943,Jonathan Liebesman,"Aaron Eckhart, Ramón Rodríguez, Will Rothhaar"
1034587,Rajendra Reddy,"Kalyan Ram, Ashika Ranganath, Brahmaji"
11510,Bob Logan,"Linda Blair, Ned Beatty, Leslie Nielsen"
116236,Luciano Salce,"Ugo Tognazzi, Catherine Spaak, Gianni Garko"
653,F. W. Murnau,"Max Schreck, Gustav von Wangenheim, Greta Schröder"
11845,Patrice Chéreau,"Mark Rylance, Kerry Fox, Susannah Harker"
538858,Rahi Anil Barve,"Sohum Shah, Mohammad Samad, Harsh K."
840,Steven Spielberg,"Richard Dreyfuss, François Truffaut, Teri Garr"
705861,Jeremiah Zagar,"Adam Sandler, Juancho Hernangómez, Queen Latifah"
25132,Robert Rodriguez,"Jimmy Bennett, Jake Short, Kat Dennings"
9348,Roger Donaldson,"Natasha Henstridge, Ben Kingsley, Michael Madsen"
